          Dimensions           Particles        Hidden-nodes         Metro-steps          StepLength              Energy          Energy_std          Energy_var       Accept_number        Accept_ratio        Imposampling       optimizerType         Interaction               Epoch        LearningRate      HiddenGradNorm     VisibleGradNorm      WeightGradNorm
                   2                   2                   2               65536             0.60000             3.28057             3.68465            13.57662               53771             0.82048                   1              adamGD                   1                   0             0.10000             0.00398             0.21116             0.00048
                   2                   2                   2               65536             0.60000             3.28222             3.02338             9.14082               50501             0.77058                   1              adamGD                   1                   1             0.10000             0.01913             0.25624             0.00631
                   2                   2                   2               65536             0.60000             3.24354             2.06520             4.26505               52122             0.79532                   1              adamGD                   1                   2             0.10000             0.00349             0.12906             0.00068
                   2                   2                   2               65536             0.60000             3.26534             2.38139             5.67100               53290             0.81314                   1              adamGD                   1                   3             0.10000             0.00288             0.14581             0.00028
                   2                   2                   2               65536             0.60000             3.24448             1.71829             2.95254               53568             0.81738                   1              adamGD                   1                   4             0.10000             0.00356             0.20634             0.00034
                   2                   2                   2               65536             0.60000             3.26552             1.95476             3.82109               53623             0.81822                   1              adamGD                   1                   5             0.10000             0.00134             0.18695             0.00014
                   2                   2                   2               65536             0.60000             3.24654             1.77487             3.15015               52810             0.80582                   1              adamGD                   1                   6             0.10000             0.00039             0.14079             0.00009
                   2                   2                   2               65536             0.60000             3.22640             1.61351             2.60342               52172             0.79608                   1              adamGD                   1                   7             0.10000             0.00036             0.14120             0.00007
                   2                   2                   2               65536             0.60000             3.23868             2.00656             4.02626               51527             0.78624                   1              adamGD                   1                   8             0.10000             0.00268             0.09974             0.00094
                   2                   2                   2               65536             0.60000             3.23231             1.99402             3.97612               50364             0.76849                   1              adamGD                   1                   9             0.10000             0.00315             0.07574             0.00134
                   2                   2                   2               65536             0.60000             3.22660             1.99136             3.96551               48788             0.74445                   1              adamGD                   1                  10             0.10000             0.00316             0.05997             0.00168
                   2                   2                   2               65536             0.60000             3.24068             2.07764             4.31660               46761             0.71352                   1              adamGD                   1                  11             0.10000             0.00017             0.09185             0.00004
                   2                   2                   2               65536             0.60000             3.21412             1.67822             2.81644               45419             0.69304                   1              adamGD                   1                  12             0.10000             0.01720             0.15907             0.01306
                   2                   2                   2               65536             0.60000             3.23938             1.61140             2.59660               47449             0.72401                   1              adamGD                   1                  13             0.10000             0.00081             0.08053             0.00056
                   2                   2                   2               65536             0.60000             3.20408             1.37902             1.90170               49033             0.74818                   1              adamGD                   1                  14             0.10000             0.00174             0.09999             0.00110
                   2                   2                   2               65536             0.60000             3.21277             1.56145             2.43811               50421             0.76936                   1              adamGD                   1                  15             0.10000             0.00276             0.04604             0.00164
                   2                   2                   2               65536             0.60000             3.21437             1.75808             3.09086               51571             0.78691                   1              adamGD                   1                  16             0.10000             0.00138             0.03551             0.00068
                   2                   2                   2               65536             0.60000             3.23161             1.89464             3.58965               52097             0.79494                   1              adamGD                   1                  17             0.10000             0.00130             0.08109             0.00073
                   2                   2                   2               65536             0.60000             3.22738             1.90867             3.64302               52266             0.79752                   1              adamGD                   1                  18             0.10000             0.00287             0.08045             0.00154
                   2                   2                   2               65536             0.60000             3.23536             1.76240             3.10607               52307             0.79814                   1              adamGD                   1                  19             0.10000             0.00096             0.06327             0.00047
                   2                   2                   2               65536             0.60000             3.21960             1.92197             3.69397               52121             0.79530                   1              adamGD                   1                  20             0.10000             0.00218             0.04200             0.00105
                   2                   2                   2               65536             0.60000             3.22065             1.92090             3.68986               51558             0.78671                   1              adamGD                   1                  21             0.10000             0.00312             0.05235             0.00149
                   2                   2                   2               65536             0.60000             3.22791             2.08669             4.35428               50766             0.77463                   1              adamGD                   1                  22             0.10000             0.00511             0.08904             0.00251
                   2                   2                   2               65536             0.60000             3.22448             1.65870             2.75127               49773             0.75948                   1              adamGD                   1                  23             0.10000             0.00101             0.03145             0.00054
                   2                   2                   2               65536             0.60000             3.21502             1.65951             2.75396               48605             0.74165                   1              adamGD                   1                  24             0.10000             0.00514             0.06014             0.00305
                   2                   2                   2               65536             0.60000             3.22877             1.66834             2.78336               48215             0.73570                   1              adamGD                   1                  25             0.10000             0.00323             0.04394             0.00189
                   2                   2                   2               65536             0.60000             3.25028             5.89099            34.70374               48371             0.73808                   1              adamGD                   1                  26             0.10000             0.00187             0.04656             0.00103
                   2                   2                   2               65536             0.60000             3.21017             1.49583             2.23750               47990             0.73227                   1              adamGD                   1                  27             0.10000             0.00157             0.04765             0.00085
                   2                   2                   2               65536             0.60000             3.22375             1.63115             2.66064               48400             0.73853                   1              adamGD                   1                  28             0.10000             0.00048             0.01768             0.00026
                   2                   2                   2               65536             0.60000             3.20983             1.55013             2.40291               48941             0.74678                   1              adamGD                   1                  29             0.10000             0.00042             0.03453             0.00022
                   2                   2                   2               65536             0.60000             3.21963             1.87061             3.49919               49583             0.75658                   1              adamGD                   1                  30             0.10000             0.00021             0.01452             0.00003
                   2                   2                   2               65536             0.60000             3.22383             2.27529             5.17693               49592             0.75671                   1              adamGD                   1                  31             0.10000             0.00248             0.02058             0.00132
                   2                   2                   2               65536             0.60000             3.20943             1.84776             3.41423               49358             0.75314                   1              adamGD                   1                  32             0.10000             0.00369             0.08309             0.00114
                   2                   2                   2               65536             0.60000             3.21167             1.90214             3.61814               49447             0.75450                   1              adamGD                   1                  33             0.10000             0.00439             0.03667             0.00262
                   2                   2                   2               65536             0.60000             3.19829             2.14927             4.61938               49477             0.75496                   1              adamGD                   1                  34             0.10000             0.00073             0.05394             0.00018
                   2                   2                   2               65536             0.60000             3.18972             1.64440             2.70406               49697             0.75832                   1              adamGD                   1                  35             0.10000             0.00362             0.07652             0.00268
                   2                   2                   2               65536             0.60000             3.20490             1.72917             2.99003               50605             0.77217                   1              adamGD                   1                  36             0.10000             0.00061             0.02476             0.00044
                   2                   2                   2               65536             0.60000             3.22160             2.14667             4.60817               51008             0.77832                   1              adamGD                   1                  37             0.10000             0.00035             0.05338             0.00025
                   2                   2                   2               65536             0.60000             3.21389             1.92175             3.69312               50960             0.77759                   1              adamGD                   1                  38             0.10000             0.00039             0.05579             0.00027
                   2                   2                   2               65536             0.60000             3.20906             1.98771             3.95098               51096             0.77966                   1              adamGD                   1                  39             0.10000             0.00133             0.03738             0.00086
                   2                   2                   2               65536             0.60000             3.21849             1.98749             3.95013               50443             0.76970                   1              adamGD                   1                  40             0.10000             0.00085             0.04781             0.00045
                   2                   2                   2               65536             0.60000             3.21855             2.34621             5.50472               49647             0.75755                   1              adamGD                   1                  41             0.10000             0.00061             0.05862             0.00028
                   2                   2                   2               65536             0.60000             3.22351             1.51253             2.28774               48837             0.74519                   1              adamGD                   1                  42             0.10000             0.00391             0.05846             0.00197
                   2                   2                   2               65536             0.60000             3.21601             1.62330             2.63509               49133             0.74971                   1              adamGD                   1                  43             0.10000             0.00041             0.02583             0.00024
                   2                   2                   2               65536             0.60000             3.20496             1.46032             2.13254               49588             0.75665                   1              adamGD                   1                  44             0.10000             0.00077             0.06559             0.00024
                   2                   2                   2               65536             0.60000             3.21562             2.11947             4.49216               50383             0.76878                   1              adamGD                   1                  45             0.10000             0.00103             0.05087             0.00052
                   2                   2                   2               65536             0.60000             3.21766             1.71787             2.95109               50516             0.77081                   1              adamGD                   1                  46             0.10000             0.00069             0.03861             0.00039
                   2                   2                   2               65536             0.60000             3.24584             5.94827            35.38191               50542             0.77121                   1              adamGD                   1                  47             0.10000             0.00042             0.10705             0.00008
                   2                   2                   2               65536             0.60000             3.20213             1.49110             2.22337               50177             0.76564                   1              adamGD                   1                  48             0.10000             0.00024             0.01109             0.00007
                   2                   2                   2               65536             0.60000             3.21289             1.67722             2.81305               49743             0.75902                   1              adamGD                   1                  49             0.10000             0.00159             0.07040             0.00090
                   2                   2                   2               65536             0.60000             3.20393             1.56541             2.45052               49035             0.74821                   1              adamGD                   1                  50             0.10000             0.00065             0.03601             0.00021
                   2                   2                   2               65536             0.60000             3.21479             1.77238             3.14134               48971             0.74724                   1              adamGD                   1                  51             0.10000             0.00126             0.04796             0.00051
                   2                   2                   2               65536             0.60000             3.20695             1.46556             2.14786               49086             0.74899                   1              adamGD                   1                  52             0.10000             0.00184             0.03914             0.00089
                   2                   2                   2               65536             0.60000             3.23103             2.64774             7.01054               49924             0.76178                   1              adamGD                   1                  53             0.10000             0.00128             0.02782             0.00055
                   2                   2                   2               65536             0.60000             3.22305             4.59187            21.08530               50532             0.77106                   1              adamGD                   1                  54             0.10000             0.00018             0.02536             0.00008
                   2                   2                   2               65536             0.60000             3.22349             1.89192             3.57937               50569             0.77162                   1              adamGD                   1                  55             0.10000             0.00090             0.05499             0.00032
                   2                   2                   2               65536             0.60000             3.22658             1.83043             3.35047               50268             0.76703                   1              adamGD                   1                  56             0.10000             0.00025             0.05637             0.00001
                   2                   2                   2               65536             0.60000             3.22932             1.61466             2.60712               49960             0.76233                   1              adamGD                   1                  57             0.10000             0.00081             0.03441             0.00027
                   2                   2                   2               65536             0.60000             3.21580             1.43613             2.06247               49376             0.75342                   1              adamGD                   1                  58             0.10000             0.00078             0.06373             0.00015
                   2                   2                   2               65536             0.60000             3.25481             4.78823            22.92711               48693             0.74300                   1              adamGD                   1                  59             0.10000             0.00043             0.02154             0.00014
                   2                   2                   2               65536             0.60000             3.22385             1.46977             2.16023               48345             0.73769                   1              adamGD                   1                  60             0.10000             0.00194             0.04194             0.00062
                   2                   2                   2               65536             0.60000             3.21421             1.43422             2.05700               48421             0.73885                   1              adamGD                   1                  61             0.10000             0.00130             0.03146             0.00048
                   2                   2                   2               65536             0.60000             3.22778             1.49933             2.24798               48795             0.74455                   1              adamGD                   1                  62             0.10000             0.00081             0.01998             0.00036
                   2                   2                   2               65536             0.60000             3.22694             2.61630             6.84501               48731             0.74358                   1              adamGD                   1                  63             0.10000             0.00042             0.03709             0.00017
                   2                   2                   2               65536             0.60000             3.23194             2.02748             4.11067               48634             0.74210                   1              adamGD                   1                  64             0.10000             0.00321             0.07501             0.00152
                   2                   2                   2               65536             0.60000             3.21324             1.52798             2.33473               47951             0.73167                   1              adamGD                   1                  65             0.10000             0.00067             0.03551             0.00037
                   2                   2                   2               65536             0.60000             3.22574             1.76569             3.11767               47358             0.72263                   1              adamGD                   1                  66             0.10000             0.00757             0.07679             0.00494
                   2                   2                   2               65536             0.60000             3.20544             1.54715             2.39368               47684             0.72760                   1              adamGD                   1                  67             0.10000             0.00030             0.04375             0.00016
                   2                   2                   2               65536             0.60000             3.22572             1.94311             3.77568               47939             0.73149                   1              adamGD                   1                  68             0.10000             0.00377             0.06415             0.00204
                   2                   2                   2               65536             0.60000             3.22318             1.63630             2.67749               48091             0.73381                   1              adamGD                   1                  69             0.10000             0.00260             0.05086             0.00138
                   2                   2                   2               65536             0.60000             3.22877             1.68555             2.84109               47841             0.73000                   1              adamGD                   1                  70             0.10000             0.00124             0.03903             0.00069
                   2                   2                   2               65536             0.60000             3.21400             1.99166             3.96670               47622             0.72665                   1              adamGD                   1                  71             0.10000             0.00346             0.03269             0.00195
