          Dimensions           Particles        Hidden-nodes         Metro-steps          StepLength              Energy          Energy_std          Energy_var       Accept_number        Accept_ratio        Imposampling       optimizerType         Interaction               Epoch        LearningRate      HiddenGradNorm     VisibleGradNorm      WeightGradNorm
                   2                   2                   2               65536             0.60000             3.28057             3.68465            13.57662               53771             0.82048                   1              adamGD                   1                   0             0.10000             0.00398             0.21116             0.00048
                   2                   2                   2               65536             0.60000             3.27549             2.43487             5.92861               50506             0.77066                   1              adamGD                   1                   1             0.10000             0.01951             0.26004             0.00636
                   2                   2                   2               65536             0.60000             3.23363             1.96015             3.84217               52639             0.80321                   1              adamGD                   1                   2             0.10000             0.00219             0.10577             0.00037
                   2                   2                   2               65536             0.60000             3.25567             2.31902             5.37786               53502             0.81638                   1              adamGD                   1                   3             0.10000             0.00283             0.12330             0.00030
                   2                   2                   2               65536             0.60000             3.23832             1.71189             2.93057               53493             0.81624                   1              adamGD                   1                   4             0.10000             0.00292             0.17417             0.00031
                   2                   2                   2               65536             0.60000             3.25337             1.89418             3.58791               53566             0.81735                   1              adamGD                   1                   5             0.10000             0.00161             0.13130             0.00026
                   2                   2                   2               65536             0.60000             3.24538             2.01351             4.05423               52832             0.80615                   1              adamGD                   1                   6             0.10000             0.00114             0.09998             0.00024
                   2                   2                   2               65536             0.60000             3.22322             1.69861             2.88527               52401             0.79958                   1              adamGD                   1                   7             0.10000             0.00156             0.08928             0.00039
                   2                   2                   2               65536             0.60000             3.25047             3.24107            10.50450               51474             0.78543                   1              adamGD                   1                   8             0.10000             0.00338             0.07519             0.00102
                   2                   2                   2               65536             0.60000             3.22993             1.90664             3.63528               49834             0.76041                   1              adamGD                   1                   9             0.10000             0.00048             0.04816             0.00018
                   2                   2                   2               65536             0.60000             3.24542             2.11066             4.45490               48313             0.73720                   1              adamGD                   1                  10             0.10000             0.00105             0.05167             0.00048
                   2                   2                   2               65536             0.60000             3.23360             1.53812             2.36581               47654             0.72714                   1              adamGD                   1                  11             0.10000             0.00569             0.06964             0.00270
                   2                   2                   2               65536             0.60000             3.21402             2.05742             4.23298               48958             0.74704                   1              adamGD                   1                  12             0.10000             0.00298             0.05517             0.00118
                   2                   2                   2               65536             0.60000             3.25554             2.32923             5.42530               50606             0.77219                   1              adamGD                   1                  13             0.10000             0.00304             0.04497             0.00087
                   2                   2                   2               65536             0.60000             3.22900             2.07146             4.29095               50629             0.77254                   1              adamGD                   1                  14             0.10000             0.00159             0.03073             0.00039
                   2                   2                   2               65536             0.60000             3.22588             1.97052             3.88293               50488             0.77039                   1              adamGD                   1                  15             0.10000             0.00079             0.03631             0.00018
                   2                   2                   2               65536             0.60000             3.21636             1.65553             2.74078               50363             0.76848                   1              adamGD                   1                  16             0.10000             0.00096             0.03998             0.00021
                   2                   2                   2               65536             0.60000             3.23821             1.83973             3.38460               50078             0.76413                   1              adamGD                   1                  17             0.10000             0.00066             0.05277             0.00014
                   2                   2                   2               65536             0.60000             3.24181             3.13899             9.85324               49728             0.75879                   1              adamGD                   1                  18             0.10000             0.00013             0.01508             0.00003
                   2                   2                   2               65536             0.60000             3.24844             2.05792             4.23503               49258             0.75162                   1              adamGD                   1                  19             0.10000             0.00156             0.02954             0.00033
                   2                   2                   2               65536             0.60000             3.24094             1.97236             3.89020               48601             0.74159                   1              adamGD                   1                  20             0.10000             0.00107             0.03623             0.00020
                   2                   2                   2               65536             0.60000             3.23792             1.77554             3.15256               47782             0.72910                   1              adamGD                   1                  21             0.10000             0.00156             0.03573             0.00039
                   2                   2                   2               65536             0.60000             3.22879             1.60006             2.56020               48011             0.73259                   1              adamGD                   1                  22             0.10000             0.00254             0.04578             0.00060
                   2                   2                   2               65536             0.60000             3.23602             1.64026             2.69044               49030             0.74814                   1              adamGD                   1                  23             0.10000             0.00048             0.03266             0.00009
                   2                   2                   2               65536             0.60000             3.24383             3.71943            13.83413               49624             0.75720                   1              adamGD                   1                  24             0.10000             0.00079             0.03395             0.00015
                   2                   2                   2               65536             0.60000             3.25445             2.83775             8.05282               49684             0.75812                   1              adamGD                   1                  25             0.10000             0.00082             0.04739             0.00016
                   2                   2                   2               65536             0.60000             3.22602             1.72325             2.96960               49423             0.75414                   1              adamGD                   1                  26             0.10000             0.00023             0.04374             0.00004
                   2                   2                   2               65536             0.60000             3.23543             1.76727             3.12325               49168             0.75024                   1              adamGD                   1                  27             0.10000             0.00137             0.03886             0.00029
                   2                   2                   2               65536             0.60000             3.23991             1.70864             2.91946               48617             0.74184                   1              adamGD                   1                  28             0.10000             0.00113             0.03051             0.00025
                   2                   2                   2               65536             0.60000             3.25202             2.20130             4.84574               48582             0.74130                   1              adamGD                   1                  29             0.10000             0.00179             0.07721             0.00038
                   2                   2                   2               65536             0.60000             3.22574             1.54277             2.38015               48641             0.74220                   1              adamGD                   1                  30             0.10000             0.00070             0.04445             0.00010
                   2                   2                   2               65536             0.60000             3.22935             1.87046             3.49864               48986             0.74747                   1              adamGD                   1                  31             0.10000             0.00115             0.05363             0.00018
                   2                   2                   2               65536             0.60000             3.23261             1.96030             3.84279               49569             0.75636                   1              adamGD                   1                  32             0.10000             0.00057             0.03987             0.00011
                   2                   2                   2               65536             0.60000             3.22342             1.67479             2.80492               49667             0.75786                   1              adamGD                   1                  33             0.10000             0.00019             0.04041             0.00003
                   2                   2                   2               65536             0.60000             3.22396             1.83816             3.37882               49698             0.75833                   1              adamGD                   1                  34             0.10000             0.00024             0.02291             0.00005
                   2                   2                   2               65536             0.60000             3.23638             2.04993             4.20222               49736             0.75891                   1              adamGD                   1                  35             0.10000             0.00072             0.02995             0.00014
                   2                   2                   2               65536             0.60000             3.23250             2.71731             7.38378               49802             0.75992                   1              adamGD                   1                  36             0.10000             0.00061             0.02180             0.00011
                   2                   2                   2               65536             0.60000             3.23063             1.96433             3.85858               49539             0.75591                   1              adamGD                   1                  37             0.10000             0.00110             0.04374             0.00020
                   2                   2                   2               65536             0.60000             3.23418             1.78439             3.18405               49304             0.75232                   1              adamGD                   1                  38             0.10000             0.00017             0.04095             0.00002
                   2                   2                   2               65536             0.60000             3.22865             1.79796             3.23265               49243             0.75139                   1              adamGD                   1                  39             0.10000             0.00039             0.03718             0.00007
                   2                   2                   2               65536             0.60000             3.23202             1.75773             3.08960               48954             0.74698                   1              adamGD                   1                  40             0.10000             0.00108             0.05121             0.00021
                   2                   2                   2               65536             0.60000             3.23169             1.84995             3.42233               48785             0.74440                   1              adamGD                   1                  41             0.10000             0.00069             0.01454             0.00014
                   2                   2                   2               65536             0.60000             3.23747             1.63006             2.65710               49022             0.74802                   1              adamGD                   1                  42             0.10000             0.00124             0.04554             0.00023
                   2                   2                   2               65536             0.60000             3.24194             1.70530             2.90804               49021             0.74800                   1              adamGD                   1                  43             0.10000             0.00037             0.04216             0.00007
                   2                   2                   2               65536             0.60000             3.22603             2.45091             6.00695               48906             0.74625                   1              adamGD                   1                  44             0.10000             0.00093             0.06307             0.00018
                   2                   2                   2               65536             0.60000             3.24259             1.68002             2.82248               49185             0.75050                   1              adamGD                   1                  45             0.10000             0.00034             0.06304             0.00005
                   2                   2                   2               65536             0.60000             3.24699             2.54481             6.47607               49067             0.74870                   1              adamGD                   1                  46             0.10000             0.00079             0.07756             0.00014
                   2                   2                   2               65536             0.60000             3.21520             1.53441             2.35441               48869             0.74568                   1              adamGD                   1                  47             0.10000             0.00099             0.02944             0.00018
                   2                   2                   2               65536             0.60000             3.25193             3.68737            13.59667               48889             0.74599                   1              adamGD                   1                  48             0.10000             0.00056             0.07610             0.00009
                   2                   2                   2               65536             0.60000             3.23467             2.16526             4.68834               48660             0.74249                   1              adamGD                   1                  49             0.10000             0.00074             0.05769             0.00013
                   2                   2                   2               65536             0.60000             3.23255             2.19871             4.83433               48708             0.74323                   1              adamGD                   1                  50             0.10000             0.00033             0.01795             0.00005
                   2                   2                   2               65536             0.60000             3.26978             4.73664            22.43573               48956             0.74701                   1              adamGD                   1                  51             0.10000             0.00055             0.07638             0.00008
                   2                   2                   2               65536             0.60000             3.22623             1.73013             2.99335               48260             0.73639                   1              adamGD                   1                  52             0.10000             0.00056             0.03728             0.00008
                   2                   2                   2               65536             0.60000             3.23736             2.47460             6.12362               48415             0.73875                   1              adamGD                   1                  53             0.10000             0.00010             0.02577             0.00001
                   2                   2                   2               65536             0.60000             3.22816             1.44173             2.07858               48842             0.74527                   1              adamGD                   1                  54             0.10000             0.00039             0.03196             0.00005
                   2                   2                   2               65536             0.60000             3.22398             1.49548             2.23647               49442             0.75443                   1              adamGD                   1                  55             0.10000             0.00087             0.05127             0.00012
                   2                   2                   2               65536             0.60000             3.23356             1.71588             2.94426               49694             0.75827                   1              adamGD                   1                  56             0.10000             0.00025             0.04521             0.00003
                   2                   2                   2               65536             0.60000             3.22873             1.52595             2.32852               49906             0.76151                   1              adamGD                   1                  57             0.10000             0.00038             0.04144             0.00004
                   2                   2                   2               65536             0.60000             3.23703             2.08137             4.33208               49807             0.75999                   1              adamGD                   1                  58             0.10000             0.00004             0.03908             0.00000
                   2                   2                   2               65536             0.60000             3.24196             3.39067            11.49664               49512             0.75549                   1              adamGD                   1                  59             0.10000             0.00023             0.05559             0.00002
                   2                   2                   2               65536             0.60000             3.22973             1.94525             3.78398               49150             0.74997                   1              adamGD                   1                  60             0.10000             0.00008             0.03934             0.00001
                   2                   2                   2               65536             0.60000             3.22786             1.55721             2.42490               48520             0.74036                   1              adamGD                   1                  61             0.10000             0.00017             0.02208             0.00002
                   2                   2                   2               65536             0.60000             3.25614             2.28988             5.24357               48840             0.74524                   1              adamGD                   1                  62             0.10000             0.00047             0.03942             0.00005
                   2                   2                   2               65536             0.60000             3.25684             5.76639            33.25128               48622             0.74191                   1              adamGD                   1                  63             0.10000             0.00007             0.02220             0.00001
                   2                   2                   2               65536             0.60000             3.24496             1.97786             3.91193               48275             0.73662                   1              adamGD                   1                  64             0.10000             0.00018             0.04056             0.00002
                   2                   2                   2               65536             0.60000             3.21746             1.41391             1.99913               48117             0.73421                   1              adamGD                   1                  65             0.10000             0.00060             0.07179             0.00007
                   2                   2                   2               65536             0.60000             3.24047             1.67049             2.79054               49054             0.74850                   1              adamGD                   1                  66             0.10000             0.00013             0.02552             0.00001
                   2                   2                   2               65536             0.60000             3.23779             2.74238             7.52065               49590             0.75668                   1              adamGD                   1                  67             0.10000             0.00017             0.05229             0.00001
                   2                   2                   2               65536             0.60000             3.23358             1.90514             3.62955               49415             0.75401                   1              adamGD                   1                  68             0.10000             0.00027             0.02537             0.00003
                   2                   2                   2               65536             0.60000             3.22923             1.61435             2.60614               49448             0.75452                   1              adamGD                   1                  69             0.10000             0.00019             0.02181             0.00002
                   2                   2                   2               65536             0.60000             3.24178             2.66828             7.11973               49602             0.75687                   1              adamGD                   1                  70             0.10000             0.00007             0.02637             0.00001
