          Dimensions           Particles        Hidden-nodes         Metro-steps          StepLength              Energy          Energy_std          Energy_var       Accept_number        Accept_ratio        Imposampling       optimizerType         Interaction               Epoch        LearningRate      HiddenGradNorm     VisibleGradNorm      WeightGradNorm
                   2                   2                   2               65536             0.60000             3.28057             3.68465            13.57662               53771             0.82048                   1              adamGD                   1                   0             0.10000             0.00398             0.21116             0.00048
                   2                   2                   2               65536             0.60000             3.27549             2.43487             5.92861               50506             0.77066                   1              adamGD                   1                   1             0.10000             0.01951             0.26004             0.00636
                   2                   2                   2               65536             0.60000             3.23368             1.96011             3.84205               52621             0.80293                   1              adamGD                   1                   2             0.10000             0.00223             0.10516             0.00038
                   2                   2                   2               65536             0.60000             3.25610             2.31918             5.37860               53488             0.81616                   1              adamGD                   1                   3             0.10000             0.00287             0.12470             0.00030
                   2                   2                   2               65536             0.60000             3.23840             1.71216             2.93150               53501             0.81636                   1              adamGD                   1                   4             0.10000             0.00292             0.17496             0.00031
                   2                   2                   2               65536             0.60000             3.25396             1.89432             3.58844               53567             0.81737                   1              adamGD                   1                   5             0.10000             0.00163             0.13210             0.00026
                   2                   2                   2               65536             0.60000             3.24449             2.00992             4.03977               52846             0.80637                   1              adamGD                   1                   6             0.10000             0.00111             0.10026             0.00023
                   2                   2                   2               65536             0.60000             3.22398             1.70459             2.90564               52424             0.79993                   1              adamGD                   1                   7             0.10000             0.00157             0.08964             0.00040
                   2                   2                   2               65536             0.60000             3.24997             3.22934            10.42864               51483             0.78557                   1              adamGD                   1                   8             0.10000             0.00336             0.07703             0.00103
                   2                   2                   2               65536             0.60000             3.22997             1.90757             3.63881               49832             0.76038                   1              adamGD                   1                   9             0.10000             0.00041             0.04946             0.00016
                   2                   2                   2               65536             0.60000             3.24587             2.10604             4.43542               48338             0.73758                   1              adamGD                   1                  10             0.10000             0.00088             0.05452             0.00040
                   2                   2                   2               65536             0.60000             3.23308             1.53508             2.35648               47618             0.72659                   1              adamGD                   1                  11             0.10000             0.00584             0.07257             0.00281
                   2                   2                   2               65536             0.60000             3.21384             2.06103             4.24782               48995             0.74760                   1              adamGD                   1                  12             0.10000             0.00319             0.05628             0.00128
                   2                   2                   2               65536             0.60000             3.25616             2.33638             5.45868               50640             0.77271                   1              adamGD                   1                  13             0.10000             0.00315             0.04688             0.00091
                   2                   2                   2               65536             0.60000             3.23036             2.12119             4.49943               50681             0.77333                   1              adamGD                   1                  14             0.10000             0.00153             0.02728             0.00038
                   2                   2                   2               65536             0.60000             3.22802             1.99942             3.99767               50525             0.77095                   1              adamGD                   1                  15             0.10000             0.00102             0.03374             0.00023
                   2                   2                   2               65536             0.60000             3.21805             1.65662             2.74438               50369             0.76857                   1              adamGD                   1                  16             0.10000             0.00095             0.04198             0.00021
                   2                   2                   2               65536             0.60000             3.23773             1.84247             3.39470               50027             0.76335                   1              adamGD                   1                  17             0.10000             0.00049             0.05078             0.00011
                   2                   2                   2               65536             0.60000             3.24069             3.68533            13.58166               49717             0.75862                   1              adamGD                   1                  18             0.10000             0.00030             0.01491             0.00007
                   2                   2                   2               65536             0.60000             3.24667             2.05696             4.23107               49245             0.75142                   1              adamGD                   1                  19             0.10000             0.00157             0.03082             0.00033
                   2                   2                   2               65536             0.60000             3.24015             1.92403             3.70189               48638             0.74216                   1              adamGD                   1                  20             0.10000             0.00118             0.03808             0.00022
                   2                   2                   2               65536             0.60000             3.23474             1.70957             2.92264               47885             0.73067                   1              adamGD                   1                  21             0.10000             0.00157             0.03397             0.00038
                   2                   2                   2               65536             0.60000             3.22680             1.58382             2.50849               48092             0.73383                   1              adamGD                   1                  22             0.10000             0.00238             0.04231             0.00055
                   2                   2                   2               65536             0.60000             3.23590             1.69390             2.86931               49049             0.74843                   1              adamGD                   1                  23             0.10000             0.00026             0.02236             0.00004
                   2                   2                   2               65536             0.60000             3.24575             3.87539            15.01867               49589             0.75667                   1              adamGD                   1                  24             0.10000             0.00084             0.03378             0.00016
                   2                   2                   2               65536             0.60000             3.25389             2.79693             7.82282               49590             0.75668                   1              adamGD                   1                  25             0.10000             0.00077             0.04731             0.00014
                   2                   2                   2               65536             0.60000             3.22671             1.72074             2.96094               49317             0.75252                   1              adamGD                   1                  26             0.10000             0.00025             0.04700             0.00005
                   2                   2                   2               65536             0.60000             3.23793             1.81624             3.29875               49070             0.74875                   1              adamGD                   1                  27             0.10000             0.00135             0.03580             0.00028
                   2                   2                   2               65536             0.60000             3.24311             1.73333             3.00444               48512             0.74023                   1              adamGD                   1                  28             0.10000             0.00094             0.02657             0.00021
                   2                   2                   2               65536             0.60000             3.24721             2.12863             4.53106               48500             0.74005                   1              adamGD                   1                  29             0.10000             0.00192             0.07174             0.00042
                   2                   2                   2               65536             0.60000             3.22468             1.82424             3.32784               48660             0.74249                   1              adamGD                   1                  30             0.10000             0.00071             0.04259             0.00010
                   2                   2                   2               65536             0.60000             3.23004             1.90033             3.61125               49125             0.74959                   1              adamGD                   1                  31             0.10000             0.00094             0.04119             0.00016
                   2                   2                   2               65536             0.60000             3.22863             1.96198             3.84935               49742             0.75900                   1              adamGD                   1                  32             0.10000             0.00069             0.04313             0.00012
                   2                   2                   2               65536             0.60000             3.21947             1.63832             2.68409               49787             0.75969                   1              adamGD                   1                  33             0.10000             0.00020             0.04091             0.00003
                   2                   2                   2               65536             0.60000             3.22333             1.86157             3.46545               49857             0.76076                   1              adamGD                   1                  34             0.10000             0.00002             0.01851             0.00000
                   2                   2                   2               65536             0.60000             3.23548             1.65211             2.72946               49871             0.76097                   1              adamGD                   1                  35             0.10000             0.00076             0.03668             0.00014
                   2                   2                   2               65536             0.60000             3.23770             2.99190             8.95147               49941             0.76204                   1              adamGD                   1                  36             0.10000             0.00060             0.02260             0.00011
                   2                   2                   2               65536             0.60000             3.23291             1.90515             3.62958               49546             0.75601                   1              adamGD                   1                  37             0.10000             0.00110             0.04625             0.00020
                   2                   2                   2               65536             0.60000             3.23746             1.84212             3.39339               49211             0.75090                   1              adamGD                   1                  38             0.10000             0.00029             0.04785             0.00006
                   2                   2                   2               65536             0.60000             3.23194             1.78570             3.18872               49011             0.74785                   1              adamGD                   1                  39             0.10000             0.00035             0.03132             0.00007
                   2                   2                   2               65536             0.60000             3.22498             1.43390             2.05606               48753             0.74391                   1              adamGD                   1                  40             0.10000             0.00154             0.05777             0.00033
                   2                   2                   2               65536             0.60000             3.23220             1.84714             3.41192               48836             0.74518                   1              adamGD                   1                  41             0.10000             0.00078             0.02118             0.00015
                   2                   2                   2               65536             0.60000             3.23710             1.58442             2.51040               49262             0.75168                   1              adamGD                   1                  42             0.10000             0.00124             0.04381             0.00022
                   2                   2                   2               65536             0.60000             3.24220             1.79262             3.21348               49354             0.75308                   1              adamGD                   1                  43             0.10000             0.00040             0.03558             0.00007
                   2                   2                   2               65536             0.60000             3.22354             2.40011             5.76054               49183             0.75047                   1              adamGD                   1                  44             0.10000             0.00070             0.05629             0.00012
                   2                   2                   2               65536             0.60000             3.24029             1.70365             2.90241               49262             0.75168                   1              adamGD                   1                  45             0.10000             0.00017             0.06437             0.00003
                   2                   2                   2               65536             0.60000             3.24744             2.58990             6.70761               49071             0.74876                   1              adamGD                   1                  46             0.10000             0.00083             0.07312             0.00014
                   2                   2                   2               65536             0.60000             3.21757             1.52373             2.32175               48766             0.74411                   1              adamGD                   1                  47             0.10000             0.00092             0.02479             0.00016
                   2                   2                   2               65536             0.60000             3.25066             3.47204            12.05506               48714             0.74332                   1              adamGD                   1                  48             0.10000             0.00035             0.07101             0.00006
                   2                   2                   2               65536             0.60000             3.23435             2.26236             5.11826               48527             0.74046                   1              adamGD                   1                  49             0.10000             0.00080             0.06256             0.00013
                   2                   2                   2               65536             0.60000             3.23412             2.16374             4.68177               48554             0.74088                   1              adamGD                   1                  50             0.10000             0.00019             0.03049             0.00003
                   2                   2                   2               65536             0.60000             3.26201             4.89623            23.97310               48825             0.74501                   1              adamGD                   1                  51             0.10000             0.00036             0.06349             0.00005
                   2                   2                   2               65536             0.60000             3.22919             1.90998             3.64804               48373             0.73811                   1              adamGD                   1                  52             0.10000             0.00025             0.03442             0.00004
                   2                   2                   2               65536             0.60000             3.23686             2.48688             6.18455               48503             0.74010                   1              adamGD                   1                  53             0.10000             0.00008             0.02336             0.00001
                   2                   2                   2               65536             0.60000             3.23018             1.44270             2.08139               48974             0.74728                   1              adamGD                   1                  54             0.10000             0.00026             0.02546             0.00003
                   2                   2                   2               65536             0.60000             3.22430             1.48339             2.20046               49464             0.75476                   1              adamGD                   1                  55             0.10000             0.00082             0.05037             0.00011
                   2                   2                   2               65536             0.60000             3.23344             1.70225             2.89764               49672             0.75793                   1              adamGD                   1                  56             0.10000             0.00026             0.03907             0.00003
                   2                   2                   2               65536             0.60000             3.22627             1.48453             2.20382               49859             0.76079                   1              adamGD                   1                  57             0.10000             0.00025             0.03587             0.00003
                   2                   2                   2               65536             0.60000             3.23708             2.00851             4.03409               49749             0.75911                   1              adamGD                   1                  58             0.10000             0.00003             0.03981             0.00000
                   2                   2                   2               65536             0.60000             3.23975             3.35335            11.24499               49559             0.75621                   1              adamGD                   1                  59             0.10000             0.00015             0.04821             0.00002
                   2                   2                   2               65536             0.60000             3.22892             1.95486             3.82147               49187             0.75053                   1              adamGD                   1                  60             0.10000             0.00008             0.03618             0.00001
                   2                   2                   2               65536             0.60000             3.22838             1.56563             2.45120               48592             0.74146                   1              adamGD                   1                  61             0.10000             0.00020             0.01856             0.00002
                   2                   2                   2               65536             0.60000             3.25501             2.30624             5.31876               48911             0.74632                   1              adamGD                   1                  62             0.10000             0.00044             0.03909             0.00005
                   2                   2                   2               65536             0.60000             3.24791             4.55961            20.79008               48644             0.74225                   1              adamGD                   1                  63             0.10000             0.00009             0.01186             0.00001
                   2                   2                   2               65536             0.60000             3.24000             1.87769             3.52573               48410             0.73868                   1              adamGD                   1                  64             0.10000             0.00018             0.04039             0.00002
                   2                   2                   2               65536             0.60000             3.21919             1.49256             2.22773               48410             0.73868                   1              adamGD                   1                  65             0.10000             0.00056             0.05391             0.00006
                   2                   2                   2               65536             0.60000             3.24182             1.71470             2.94021               49265             0.75172                   1              adamGD                   1                  66             0.10000             0.00004             0.01936             0.00000
                   2                   2                   2               65536             0.60000             3.24196             2.83810             8.05484               49647             0.75755                   1              adamGD                   1                  67             0.10000             0.00021             0.05213             0.00002
                   2                   2                   2               65536             0.60000             3.23913             1.99366             3.97466               49307             0.75237                   1              adamGD                   1                  68             0.10000             0.00035             0.01930             0.00004
                   2                   2                   2               65536             0.60000             3.22801             1.56939             2.46298               49010             0.74783                   1              adamGD                   1                  69             0.10000             0.00029             0.03437             0.00003
                   2                   2                   2               65536             0.60000             3.24262             2.59973             6.75858               49215             0.75096                   1              adamGD                   1                  70             0.10000             0.00003             0.01712             0.00000
