          Dimensions           Particles        Hidden-nodes         Metro-steps          StepLength              Energy          Energy_std          Energy_var       Accept_number        Accept_ratio        Imposampling       optimizerType         Interaction               Epoch        LearningRate      HiddenGradNorm     VisibleGradNorm      WeightGradNorm
                   2                   2                   2               65536             0.60000             3.28057             3.68465            13.57662               53771             0.82048                   1              adamGD                   1                   0             0.10000             0.00398             0.21116             0.00048
                   2                   2                   2               65536             0.60000             3.28222             3.02338             9.14082               50501             0.77058                   1              adamGD                   1                   1             0.10000             0.01913             0.25624             0.00631
                   2                   2                   2               65536             0.60000             3.25057             2.17522             4.73157               51893             0.79182                   1              adamGD                   1                   2             0.10000             0.00475             0.14077             0.00096
                   2                   2                   2               65536             0.60000             3.26480             2.29362             5.26069               52976             0.80835                   1              adamGD                   1                   3             0.10000             0.00299             0.16212             0.00029
                   2                   2                   2               65536             0.60000             3.26433             2.82451             7.97784               53492             0.81622                   1              adamGD                   1                   4             0.10000             0.00487             0.25576             0.00050
                   2                   2                   2               65536             0.60000             3.28404             1.99680             3.98719               53559             0.81725                   1              adamGD                   1                   5             0.10000             0.00352             0.25653             0.00032
                   2                   2                   2               65536             0.60000             3.26836             2.25473             5.08383               52859             0.80656                   1              adamGD                   1                   6             0.10000             0.00347             0.23011             0.00078
                   2                   2                   2               65536             0.60000             3.26082             3.75448            14.09610               52353             0.79884                   1              adamGD                   1                   7             0.10000             0.00472             0.22927             0.00151
                   2                   2                   2               65536             0.60000             3.25502             2.47224             6.11197               51779             0.79008                   1              adamGD                   1                   8             0.10000             0.00409             0.17821             0.00145
                   2                   2                   2               65536             0.60000             3.23844             1.92250             3.69602               51041             0.77882                   1              adamGD                   1                   9             0.10000             0.00324             0.16571             0.00111
                   2                   2                   2               65536             0.60000             3.23889             2.27286             5.16591               50513             0.77077                   1              adamGD                   1                  10             0.10000             0.00207             0.13695             0.00041
                   2                   2                   2               65536             0.60000             3.25010             2.24770             5.05214               49671             0.75792                   1              adamGD                   1                  11             0.10000             0.00486             0.13469             0.00179
                   2                   2                   2               65536             0.60000             3.23489             1.90151             3.61572               48835             0.74516                   1              adamGD                   1                  12             0.10000             0.00873             0.14627             0.00366
                   2                   2                   2               65536             0.60000             3.26013             1.86259             3.46923               47698             0.72781                   1              adamGD                   1                  13             0.10000             0.01509             0.16699             0.00730
                   2                   2                   2               65536             0.60000             3.22327             1.61308             2.60204               46129             0.70387                   1              adamGD                   1                  14             0.10000             0.01520             0.16781             0.00852
                   2                   2                   2               65536             0.60000             3.22982             1.66858             2.78414               44326             0.67636                   1              adamGD                   1                  15             0.10000             0.01332             0.14515             0.00866
                   2                   2                   2               65536             0.60000             3.21990             1.63856             2.68487               42418             0.64725                   1              adamGD                   1                  16             0.10000             0.00968             0.15330             0.00727
                   2                   2                   2               65536             0.60000             3.24837             1.44523             2.08868               40291             0.61479                   1              adamGD                   1                  17             0.10000             0.00199             0.14180             0.00156
                   2                   2                   2               65536             0.60000             3.25307             2.30298             5.30372               38442             0.58658                   1              adamGD                   1                  18             0.10000             0.01857             0.19420             0.01788
                   2                   2                   2               65536             0.60000             3.25691             1.44809             2.09695               37525             0.57259                   1              adamGD                   1                  19             0.10000             0.02604             0.21011             0.02621
                   2                   2                   2               65536             0.60000             3.25233             1.41969             2.01552               37759             0.57616                   1              adamGD                   1                  20             0.10000             0.02439             0.21212             0.02445
                   2                   2                   2               65536             0.60000             3.24978             1.64432             2.70378               38872             0.59314                   1              adamGD                   1                  21             0.10000             0.01061             0.21804             0.01031
                   2                   2                   2               65536             0.60000             3.23820             1.35428             1.83407               39375             0.60081                   1              adamGD                   1                  22             0.10000             0.00135             0.19161             0.00106
                   2                   2                   2               65536             0.60000             3.23784             1.51667             2.30030               40476             0.61761                   1              adamGD                   1                  23             0.10000             0.01197             0.21860             0.01085
                   2                   2                   2               65536             0.60000             3.25288             1.69468             2.87194               41305             0.63026                   1              adamGD                   1                  24             0.10000             0.01793             0.19803             0.01584
                   2                   2                   2               65536             0.60000             3.23543             1.81231             3.28445               41287             0.62999                   1              adamGD                   1                  25             0.10000             0.01543             0.19265             0.01350
                   2                   2                   2               65536             0.60000             3.21768             1.46867             2.15699               41587             0.63457                   1              adamGD                   1                  26             0.10000             0.01436             0.16621             0.01253
                   2                   2                   2               65536             0.60000             3.22528             1.88716             3.56138               41006             0.62570                   1              adamGD                   1                  27             0.10000             0.01701             0.14589             0.01502
                   2                   2                   2               65536             0.60000             3.22821             1.65465             2.73787               40718             0.62131                   1              adamGD                   1                  28             0.10000             0.01117             0.07622             0.00955
                   2                   2                   2               65536             0.60000             3.22833             4.15183            17.23773               40205             0.61348                   1              adamGD                   1                  29             0.10000             0.01025             0.03937             0.00846
                   2                   2                   2               65536             0.60000             3.22134             2.23087             4.97678               39448             0.60193                   1              adamGD                   1                  30             0.10000             0.01249             0.03038             0.01103
                   2                   2                   2               65536             0.60000             3.22292             1.62076             2.62686               38847             0.59276                   1              adamGD                   1                  31             0.10000             0.01656             0.06824             0.01596
                   2                   2                   2               65536             0.60000             3.20322             1.74012             3.02802               38168             0.58240                   1              adamGD                   1                  32             0.10000             0.02621             0.12867             0.02635
                   2                   2                   2               65536             0.60000             3.18956             1.36229             1.85583               37736             0.57581                   1              adamGD                   1                  33             0.10000             0.02028             0.11675             0.02094
                   2                   2                   2               65536             0.60000             3.21851             2.82427             7.97650               37772             0.57635                   1              adamGD                   1                  34             0.10000             0.01585             0.13751             0.01749
                   2                   2                   2               65536             0.60000             3.23408             2.91860             8.51825               37475             0.57182                   1              adamGD                   1                  35             0.10000             0.00131             0.13691             0.00138
                   2                   2                   2               65536             0.60000             3.20415             1.65056             2.72435               37244             0.56830                   1              adamGD                   1                  36             0.10000             0.02085             0.20685             0.02840
                   2                   2                   2               65536             0.60000             3.22287             1.47245             2.16811               36901             0.56306                   1              adamGD                   1                  37             0.10000             0.03418             0.24195             0.04805
                   2                   2                   2               65536             0.60000             3.22531             1.97376             3.89574               37023             0.56493                   1              adamGD                   1                  38             0.10000             0.03341             0.23619             0.04702
                   2                   2                   2               65536             0.60000             3.21709             1.54199             2.37773               37252             0.56842                   1              adamGD                   1                  39             0.10000             0.03153             0.23598             0.04310
                   2                   2                   2               65536             0.60000             3.20290             1.27715             1.63111               37775             0.57640                   1              adamGD                   1                  40             0.10000             0.02395             0.21380             0.03261
                   2                   2                   2               65536             0.60000             3.21178             1.52072             2.31260               38236             0.58344                   1              adamGD                   1                  41             0.10000             0.01055             0.15620             0.01049
                   2                   2                   2               65536             0.60000             3.22489             1.88832             3.56574               38586             0.58878                   1              adamGD                   1                  42             0.10000             0.01133             0.15747             0.01460
                   2                   2                   2               65536             0.60000             3.22157             1.69543             2.87447               38963             0.59453                   1              adamGD                   1                  43             0.10000             0.01434             0.12743             0.01797
                   2                   2                   2               65536             0.60000             3.22757             2.36418             5.58935               39152             0.59741                   1              adamGD                   1                  44             0.10000             0.02009             0.12840             0.02442
                   2                   2                   2               65536             0.60000             3.20896             1.93617             3.74876               39561             0.60365                   1              adamGD                   1                  45             0.10000             0.01815             0.10381             0.02201
                   2                   2                   2               65536             0.60000             3.20704             1.82629             3.33535               39824             0.60767                   1              adamGD                   1                  46             0.10000             0.02198             0.10484             0.02593
                   2                   2                   2               65536             0.60000             3.20659             1.87143             3.50224               39942             0.60947                   1              adamGD                   1                  47             0.10000             0.02113             0.07190             0.02502
                   2                   2                   2               65536             0.60000             3.20643             1.64846             2.71744               39968             0.60986                   1              adamGD                   1                  48             0.10000             0.01746             0.04359             0.02079
                   2                   2                   2               65536             0.60000             3.21266             1.81433             3.29180               40461             0.61739                   1              adamGD                   1                  49             0.10000             0.01937             0.04637             0.02332
                   2                   2                   2               65536             0.60000             3.19595             1.99499             3.98000               40180             0.61310                   1              adamGD                   1                  50             0.10000             0.01925             0.03760             0.02295
                   2                   2                   2               65536             0.60000             3.20694             2.42219             5.86699               40787             0.62236                   1              adamGD                   1                  51             0.10000             0.01962             0.05077             0.02308
                   2                   2                   2               65536             0.60000             3.19231             1.59034             2.52917               40558             0.61887                   1              adamGD                   1                  52             0.10000             0.01844             0.05120             0.02152
                   2                   2                   2               65536             0.60000             3.20402             1.67108             2.79252               40630             0.61996                   1              adamGD                   1                  53             0.10000             0.01722             0.05316             0.02081
                   2                   2                   2               65536             0.60000             3.19666             1.83780             3.37750               40517             0.61824                   1              adamGD                   1                  54             0.10000             0.01382             0.08728             0.01622
                   2                   2                   2               65536             0.60000             3.22132             2.57323             6.62150               40451             0.61723                   1              adamGD                   1                  55             0.10000             0.01758             0.05057             0.02359
                   2                   2                   2               65536             0.60000             3.21128             2.20262             4.85155               40072             0.61145                   1              adamGD                   1                  56             0.10000             0.00939             0.12762             0.01239
                   2                   2                   2               65536             0.60000             3.22157             1.89849             3.60426               39928             0.60925                   1              adamGD                   1                  57             0.10000             0.01148             0.13494             0.01603
                   2                   2                   2               65536             0.60000             3.19933             1.51598             2.29820               39338             0.60025                   1              adamGD                   1                  58             0.10000             0.00671             0.12574             0.00880
                   2                   2                   2               65536             0.60000             3.19817             1.68434             2.83699               38893             0.59346                   1              adamGD                   1                  59             0.10000             0.00668             0.16416             0.00794
                   2                   2                   2               65536             0.60000             3.19277             2.14074             4.58277               38304             0.58447                   1              adamGD                   1                  60             0.10000             0.01236             0.19120             0.01642
                   2                   2                   2               65536             0.60000             3.19894             1.54754             2.39487               37769             0.57631                   1              adamGD                   1                  61             0.10000             0.00610             0.14542             0.00896
                   2                   2                   2               65536             0.60000             3.20321             1.79434             3.21964               36960             0.56396                   1              adamGD                   1                  62             0.10000             0.01086             0.15802             0.01639
                   2                   2                   2               65536             0.60000             3.18402             1.54884             2.39890               36077             0.55049                   1              adamGD                   1                  63             0.10000             0.01014             0.13134             0.01121
                   2                   2                   2               65536             0.60000             3.16630             1.55353             2.41345               35203             0.53716                   1              adamGD                   1                  64             0.10000             0.01197             0.10429             0.01543
                   2                   2                   2               65536             0.60000             3.18895             2.10325             4.42368               34487             0.52623                   1              adamGD                   1                  65             0.10000             0.00592             0.07893             0.00686
                   2                   2                   2               65536             0.60000             3.19803             1.57309             2.47461               33915             0.51750                   1              adamGD                   1                  66             0.10000             0.01208             0.10289             0.01373
                   2                   2                   2               65536             0.60000             3.19078             1.79578             3.22481               32992             0.50342                   1              adamGD                   1                  67             0.10000             0.01739             0.10988             0.02105
                   2                   2                   2               65536             0.60000             3.19012             1.58387             2.50864               32579             0.49712                   1              adamGD                   1                  68             0.10000             0.01611             0.08895             0.01850
                   2                   2                   2               65536             0.60000             3.15861             1.15310             1.32964               32140             0.49042                   1              adamGD                   1                  69             0.10000             0.01418             0.07954             0.01878
                   2                   2                   2               65536             0.60000             3.19666             1.81940             3.31021               32194             0.49124                   1              adamGD                   1                  70             0.10000             0.00888             0.03319             0.01003
                   2                   2                   2               65536             0.60000             3.20281             1.58333             2.50693               31672             0.48328                   1              adamGD                   1                  71             0.10000             0.01633             0.08498             0.02148
