          Dimensions           Particles        Hidden-nodes         Metro-steps          StepLength              Energy          Energy_std          Energy_var       Accept_number        Accept_ratio        Imposampling       optimizerType         Interaction               Epoch        LearningRate      HiddenGradNorm     VisibleGradNorm      WeightGradNorm
                   2                   2                   2               65536             0.60000             3.28057             3.68465            13.57662               53771             0.82048                   1              adamGD                   1                   0             0.10000             0.00398             0.21116             0.00048
                   2                   2                   2               65536             0.60000             3.28228             3.01298             9.07804               50507             0.77068                   1              adamGD                   1                   1             0.10000             0.01915             0.25660             0.00630
                   2                   2                   2               65536             0.60000             3.24333             2.06509             4.26460               52124             0.79535                   1              adamGD                   1                   2             0.10000             0.00347             0.12834             0.00067
                   2                   2                   2               65536             0.60000             3.26530             2.37873             5.65837               53276             0.81293                   1              adamGD                   1                   3             0.10000             0.00288             0.14544             0.00028
                   2                   2                   2               65536             0.60000             3.24505             1.72289             2.96836               53549             0.81709                   1              adamGD                   1                   4             0.10000             0.00361             0.20789             0.00035
                   2                   2                   2               65536             0.60000             3.26532             1.95391             3.81777               53619             0.81816                   1              adamGD                   1                   5             0.10000             0.00134             0.18622             0.00014
                   2                   2                   2               65536             0.60000             3.24637             1.77809             3.16159               52818             0.80594                   1              adamGD                   1                   6             0.10000             0.00044             0.14243             0.00010
                   2                   2                   2               65536             0.60000             3.22652             1.61328             2.60266               52187             0.79631                   1              adamGD                   1                   7             0.10000             0.00042             0.13996             0.00008
                   2                   2                   2               65536             0.60000             3.23840             2.00374             4.01499               51553             0.78664                   1              adamGD                   1                   8             0.10000             0.00266             0.09909             0.00094
                   2                   2                   2               65536             0.60000             3.23536             2.02036             4.08184               50393             0.76894                   1              adamGD                   1                   9             0.10000             0.00353             0.07888             0.00150
                   2                   2                   2               65536             0.60000             3.22697             1.98556             3.94246               48799             0.74461                   1              adamGD                   1                  10             0.10000             0.00317             0.05909             0.00169
                   2                   2                   2               65536             0.60000             3.24127             2.09922             4.40674               46739             0.71318                   1              adamGD                   1                  11             0.10000             0.00016             0.08987             0.00007
                   2                   2                   2               65536             0.60000             3.21369             1.57696             2.48680               45404             0.69281                   1              adamGD                   1                  12             0.10000             0.01770             0.16071             0.01345
                   2                   2                   2               65536             0.60000             3.23862             1.60228             2.56729               47426             0.72366                   1              adamGD                   1                  13             0.10000             0.00072             0.08075             0.00050
                   2                   2                   2               65536             0.60000             3.20356             1.37921             1.90223               49051             0.74846                   1              adamGD                   1                  14             0.10000             0.00167             0.10171             0.00105
                   2                   2                   2               65536             0.60000             3.21026             1.52140             2.31465               50489             0.77040                   1              adamGD                   1                  15             0.10000             0.00266             0.05474             0.00157
                   2                   2                   2               65536             0.60000             3.24312             5.29041            27.98849               51664             0.78833                   1              adamGD                   1                  16             0.10000             0.00286             0.10298             0.00126
                   2                   2                   2               65536             0.60000             3.23542             1.91477             3.66633               51979             0.79314                   1              adamGD                   1                  17             0.10000             0.00065             0.07553             0.00036
                   2                   2                   2               65536             0.60000             3.22630             1.89056             3.57423               51979             0.79314                   1              adamGD                   1                  18             0.10000             0.00327             0.09276             0.00179
                   2                   2                   2               65536             0.60000             3.22982             1.68002             2.82248               51689             0.78871                   1              adamGD                   1                  19             0.10000             0.00090             0.06763             0.00041
                   2                   2                   2               65536             0.60000             3.21841             1.67279             2.79822               51121             0.78004                   1              adamGD                   1                  20             0.10000             0.00197             0.04278             0.00095
                   2                   2                   2               65536             0.60000             3.22523             2.03541             4.14289               50280             0.76721                   1              adamGD                   1                  21             0.10000             0.00365             0.05753             0.00178
                   2                   2                   2               65536             0.60000             3.22428             1.80063             3.24228               49336             0.75281                   1              adamGD                   1                  22             0.10000             0.00485             0.09654             0.00234
                   2                   2                   2               65536             0.60000             3.20781             1.44125             2.07720               48310             0.73715                   1              adamGD                   1                  23             0.10000             0.00198             0.02882             0.00107
