          Dimensions           Particles        Hidden-nodes         Metro-steps          StepLength              Energy          Energy_std          Energy_var       Accept_number        Accept_ratio        Imposampling       optimizerType         Interaction               Epoch        LearningRate      HiddenGradNorm     VisibleGradNorm      WeightGradNorm
                   2                   2                   2               65536             0.60000             3.28057             3.68465            13.57662               53771             0.82048                   1              adamGD                   1                   0             0.10000             0.00398             0.21116             0.00048
                   2                   2                   2               65536             0.60000             3.28228             3.01298             9.07804               50507             0.77068                   1              adamGD                   1                   1             0.10000             0.01915             0.25660             0.00630
                   2                   2                   2               65536             0.60000             3.25085             2.17512             4.73114               51897             0.79189                   1              adamGD                   1                   2             0.10000             0.00471             0.14162             0.00094
                   2                   2                   2               65536             0.60000             3.26460             2.28979             5.24315               52970             0.80826                   1              adamGD                   1                   3             0.10000             0.00301             0.16218             0.00029
                   2                   2                   2               65536             0.60000             3.26337             2.83653             8.04591               53490             0.81619                   1              adamGD                   1                   4             0.10000             0.00485             0.25485             0.00050
                   2                   2                   2               65536             0.60000             3.28288             1.98768             3.95089               53554             0.81717                   1              adamGD                   1                   5             0.10000             0.00357             0.25817             0.00033
                   2                   2                   2               65536             0.60000             3.26769             2.24740             5.05080               52838             0.80624                   1              adamGD                   1                   6             0.10000             0.00342             0.22886             0.00077
                   2                   2                   2               65536             0.60000             3.26156             3.67325            13.49276               52337             0.79860                   1              adamGD                   1                   7             0.10000             0.00474             0.23124             0.00152
                   2                   2                   2               65536             0.60000             3.25463             2.47114             6.10653               51776             0.79004                   1              adamGD                   1                   8             0.10000             0.00406             0.17791             0.00144
                   2                   2                   2               65536             0.60000             3.23875             1.95633             3.82723               51047             0.77892                   1              adamGD                   1                   9             0.10000             0.00325             0.16698             0.00110
                   2                   2                   2               65536             0.60000             3.23905             2.27666             5.18316               50513             0.77077                   1              adamGD                   1                  10             0.10000             0.00211             0.13723             0.00043
                   2                   2                   2               65536             0.60000             3.24985             2.24696             5.04883               49669             0.75789                   1              adamGD                   1                  11             0.10000             0.00492             0.13492             0.00181
                   2                   2                   2               65536             0.60000             3.23467             1.89076             3.57499               48827             0.74504                   1              adamGD                   1                  12             0.10000             0.00879             0.14626             0.00370
                   2                   2                   2               65536             0.60000             3.25920             1.84706             3.41162               47678             0.72751                   1              adamGD                   1                  13             0.10000             0.01501             0.16632             0.00728
                   2                   2                   2               65536             0.60000             3.22298             1.61308             2.60204               46109             0.70357                   1              adamGD                   1                  14             0.10000             0.01529             0.16828             0.00859
                   2                   2                   2               65536             0.60000             3.22857             1.64815             2.71640               44308             0.67609                   1              adamGD                   1                  15             0.10000             0.01301             0.14431             0.00849
                   2                   2                   2               65536             0.60000             3.21777             1.60252             2.56808               42388             0.64679                   1              adamGD                   1                  16             0.10000             0.00904             0.15309             0.00680
                   2                   2                   2               65536             0.60000             3.25193             1.52825             2.33555               40261             0.61433                   1              adamGD                   1                  17             0.10000             0.00254             0.13785             0.00207
                   2                   2                   2               65536             0.60000             3.25226             2.36746             5.60485               38370             0.58548                   1              adamGD                   1                  18             0.10000             0.01956             0.19736             0.01889
                   2                   2                   2               65536             0.60000             3.25766             1.46003             2.13168               37503             0.57225                   1              adamGD                   1                  19             0.10000             0.02554             0.20902             0.02571
                   2                   2                   2               65536             0.60000             3.25035             1.37870             1.90082               37757             0.57613                   1              adamGD                   1                  20             0.10000             0.02411             0.21255             0.02415
                   2                   2                   2               65536             0.60000             3.25082             1.69627             2.87734               38891             0.59343                   1              adamGD                   1                  21             0.10000             0.00963             0.21855             0.00935
                   2                   2                   2               65536             0.60000             3.23745             1.35573             1.83801               39379             0.60088                   1              adamGD                   1                  22             0.10000             0.00121             0.19311             0.00093
                   2                   2                   2               65536             0.60000             3.23830             1.50736             2.27213               40466             0.61746                   1              adamGD                   1                  23             0.10000             0.01226             0.21906             0.01112
