          Dimensions           Particles        Hidden-nodes         Metro-steps          StepLength              Energy          Energy_std          Energy_var       Accept_number        Accept_ratio        Imposampling       optimizerType         Interaction               Epoch        LearningRate      HiddenGradNorm     VisibleGradNorm      WeightGradNorm
                   2                   2                   2               65536             0.60000             3.28057             3.68465            13.57662               53771             0.82048                   1              adamGD                   1                   0             0.10000             0.00398             0.21116             0.00048
                   2                   2                   2               65536             0.60000             3.28222             3.02338             9.14082               50501             0.77058                   1              adamGD                   1                   1             0.10000             0.01913             0.25624             0.00631
                   2                   2                   2               65536             0.60000             3.23977             2.03372             4.13603               52314             0.79825                   1              adamGD                   1                   2             0.10000             0.00315             0.12481             0.00059
                   2                   2                   2               65536             0.60000             3.26468             2.40503             5.78417               53368             0.81433                   1              adamGD                   1                   3             0.10000             0.00280             0.14011             0.00028
                   2                   2                   2               65536             0.60000             3.24362             1.71806             2.95173               53545             0.81703                   1              adamGD                   1                   4             0.10000             0.00344             0.20142             0.00034
                   2                   2                   2               65536             0.60000             3.26494             1.97054             3.88302               53653             0.81868                   1              adamGD                   1                   5             0.10000             0.00156             0.17744             0.00019
                   2                   2                   2               65536             0.60000             3.24605             1.97852             3.91455               52941             0.80782                   1              adamGD                   1                   6             0.10000             0.00018             0.13590             0.00003
                   2                   2                   2               65536             0.60000             3.22798             1.65519             2.73967               52450             0.80032                   1              adamGD                   1                   7             0.10000             0.00068             0.12332             0.00018
                   2                   2                   2               65536             0.60000             3.23527             2.02049             4.08237               51793             0.79030                   1              adamGD                   1                   8             0.10000             0.00214             0.08718             0.00068
                   2                   2                   2               65536             0.60000             3.23065             1.76826             3.12676               50702             0.77365                   1              adamGD                   1                   9             0.10000             0.00303             0.08173             0.00113
                   2                   2                   2               65536             0.60000             3.25562             3.02246             9.13525               49398             0.75375                   1              adamGD                   1                  10             0.10000             0.00587             0.10147             0.00266
                   2                   2                   2               65536             0.60000             3.24337             1.95007             3.80276               47476             0.72443                   1              adamGD                   1                  11             0.10000             0.00319             0.06075             0.00177
                   2                   2                   2               65536             0.60000             3.22072             1.65596             2.74221               46632             0.71155                   1              adamGD                   1                  12             0.10000             0.01161             0.12535             0.00719
                   2                   2                   2               65536             0.60000             3.24055             1.89911             3.60662               48327             0.73741                   1              adamGD                   1                  13             0.10000             0.00056             0.08235             0.00014
                   2                   2                   2               65536             0.60000             3.21506             1.49560             2.23683               49197             0.75069                   1              adamGD                   1                  14             0.10000             0.00099             0.08839             0.00042
                   2                   2                   2               65536             0.60000             3.23005             2.12819             4.52918               50099             0.76445                   1              adamGD                   1                  15             0.10000             0.00293             0.07601             0.00123
                   2                   2                   2               65536             0.60000             3.21969             1.76805             3.12599               50765             0.77461                   1              adamGD                   1                  16             0.10000             0.00125             0.03230             0.00051
                   2                   2                   2               65536             0.60000             3.22986             1.71102             2.92760               50838             0.77573                   1              adamGD                   1                  17             0.10000             0.00012             0.05180             0.00005
                   2                   2                   2               65536             0.60000             3.23702             2.10559             4.43350               50717             0.77388                   1              adamGD                   1                  18             0.10000             0.00136             0.05541             0.00054
                   2                   2                   2               65536             0.60000             3.25158             4.31670            18.63386               50564             0.77155                   1              adamGD                   1                  19             0.10000             0.00186             0.05568             0.00071
                   2                   2                   2               65536             0.60000             3.22872             1.82892             3.34493               50242             0.76663                   1              adamGD                   1                  20             0.10000             0.00072             0.05157             0.00027
                   2                   2                   2               65536             0.60000             3.23617             2.06753             4.27466               49791             0.75975                   1              adamGD                   1                  21             0.10000             0.00012             0.04534             0.00005
                   2                   2                   2               65536             0.60000             3.22057             1.74282             3.03742               49573             0.75642                   1              adamGD                   1                  22             0.10000             0.00070             0.03129             0.00025
                   2                   2                   2               65536             0.60000             3.22761             1.60572             2.57833               49163             0.75017                   1              adamGD                   1                  23             0.10000             0.00029             0.02815             0.00010
                   2                   2                   2               65536             0.60000             3.23565             2.08171             4.33352               48869             0.74568                   1              adamGD                   1                  24             0.10000             0.00032             0.01825             0.00012
                   2                   2                   2               65536             0.60000             3.24758             2.80955             7.89358               48726             0.74350                   1              adamGD                   1                  25             0.10000             0.00059             0.02036             0.00024
                   2                   2                   2               65536             0.60000             3.22669             1.75072             3.06501               48623             0.74193                   1              adamGD                   1                  26             0.10000             0.00134             0.03951             0.00055
                   2                   2                   2               65536             0.60000             3.21836             1.52705             2.33189               48645             0.74226                   1              adamGD                   1                  27             0.10000             0.00048             0.04081             0.00018
                   2                   2                   2               65536             0.60000             3.22428             1.51793             2.30411               48810             0.74478                   1              adamGD                   1                  28             0.10000             0.00127             0.03125             0.00052
                   2                   2                   2               65536             0.60000             3.23083             2.26294             5.12089               49300             0.75226                   1              adamGD                   1                  29             0.10000             0.00185             0.03762             0.00073
                   2                   2                   2               65536             0.60000             3.22722             1.69461             2.87169               49726             0.75876                   1              adamGD                   1                  30             0.10000             0.00012             0.02756             0.00004
                   2                   2                   2               65536             0.60000             3.22833             2.08682             4.35484               49860             0.76080                   1              adamGD                   1                  31             0.10000             0.00073             0.03101             0.00025
                   2                   2                   2               65536             0.60000             3.21831             1.79641             3.22710               50215             0.76622                   1              adamGD                   1                  32             0.10000             0.00009             0.02248             0.00001
                   2                   2                   2               65536             0.60000             3.22689             1.87674             3.52216               50224             0.76636                   1              adamGD                   1                  33             0.10000             0.00185             0.04826             0.00062
                   2                   2                   2               65536             0.60000             3.21527             1.69826             2.88407               50305             0.76759                   1              adamGD                   1                  34             0.10000             0.00011             0.01734             0.00001
                   2                   2                   2               65536             0.60000             3.23587             2.19390             4.81319               50237             0.76656                   1              adamGD                   1                  35             0.10000             0.00055             0.03299             0.00019
                   2                   2                   2               65536             0.60000             3.22650             1.85431             3.43847               50047             0.76366                   1              adamGD                   1                  36             0.10000             0.00132             0.03082             0.00047
                   2                   2                   2               65536             0.60000             3.23617             2.09635             4.39470               49646             0.75754                   1              adamGD                   1                  37             0.10000             0.00052             0.02234             0.00019
                   2                   2                   2               65536             0.60000             3.23627             1.92893             3.72076               49317             0.75252                   1              adamGD                   1                  38             0.10000             0.00127             0.03918             0.00048
                   2                   2                   2               65536             0.60000             3.22944             2.17676             4.73830               49377             0.75343                   1              adamGD                   1                  39             0.10000             0.00014             0.02065             0.00001
                   2                   2                   2               65536             0.60000             3.21868             1.35409             1.83356               48859             0.74553                   1              adamGD                   1                  40             0.10000             0.00269             0.04542             0.00112
                   2                   2                   2               65536             0.60000             3.23234             2.41035             5.80979               48935             0.74669                   1              adamGD                   1                  41             0.10000             0.00141             0.02802             0.00057
                   2                   2                   2               65536             0.60000             3.22817             1.58834             2.52283               49118             0.74948                   1              adamGD                   1                  42             0.10000             0.00136             0.03261             0.00052
                   2                   2                   2               65536             0.60000             3.23455             2.33077             5.43249               49300             0.75226                   1              adamGD                   1                  43             0.10000             0.00026             0.01588             0.00009
                   2                   2                   2               65536             0.60000             3.21823             1.50190             2.25571               49413             0.75398                   1              adamGD                   1                  44             0.10000             0.00039             0.02560             0.00014
                   2                   2                   2               65536             0.60000             3.23805             2.21018             4.88491               49555             0.75615                   1              adamGD                   1                  45             0.10000             0.00032             0.03368             0.00009
                   2                   2                   2               65536             0.60000             3.22484             1.50190             2.25571               49358             0.75314                   1              adamGD                   1                  46             0.10000             0.00014             0.00804             0.00005
                   2                   2                   2               65536             0.60000             3.21220             1.37684             1.89568               49236             0.75128                   1              adamGD                   1                  47             0.10000             0.00176             0.03382             0.00066
                   2                   2                   2               65536             0.60000             3.21553             1.51914             2.30779               49297             0.75221                   1              adamGD                   1                  48             0.10000             0.00031             0.01034             0.00011
                   2                   2                   2               65536             0.60000             3.23658             2.13577             4.56149               49392             0.75366                   1              adamGD                   1                  49             0.10000             0.00032             0.02259             0.00011
                   2                   2                   2               65536             0.60000             3.21355             1.67722             2.81307               49318             0.75253                   1              adamGD                   1                  50             0.10000             0.00080             0.03080             0.00026
                   2                   2                   2               65536             0.60000             3.22223             2.21204             4.89313               49607             0.75694                   1              adamGD                   1                  51             0.10000             0.00038             0.01778             0.00012
                   2                   2                   2               65536             0.60000             3.21525             1.65123             2.72656               49467             0.75481                   1              adamGD                   1                  52             0.10000             0.00052             0.02662             0.00016
                   2                   2                   2               65536             0.60000             3.23934             2.58809             6.69821               49521             0.75563                   1              adamGD                   1                  53             0.10000             0.00103             0.02688             0.00032
                   2                   2                   2               65536             0.60000             3.24680             8.22665            67.67776               49620             0.75714                   1              adamGD                   1                  54             0.10000             0.00059             0.03539             0.00018
                   2                   2                   2               65536             0.60000             3.24260             2.22664             4.95792               49296             0.75220                   1              adamGD                   1                  55             0.10000             0.00181             0.05734             0.00057
                   2                   2                   2               65536             0.60000             3.22568             1.85003             3.42262               48954             0.74698                   1              adamGD                   1                  56             0.10000             0.00121             0.04958             0.00036
                   2                   2                   2               65536             0.60000             3.22793             1.37835             1.89986               48857             0.74550                   1              adamGD                   1                  57             0.10000             0.00086             0.01681             0.00024
                   2                   2                   2               65536             0.60000             3.22613             2.33009             5.42930               48824             0.74500                   1              adamGD                   1                  58             0.10000             0.00078             0.05305             0.00021
                   2                   2                   2               65536             0.60000             3.24053             1.59065             2.53018               48766             0.74411                   1              adamGD                   1                  59             0.10000             0.00059             0.02235             0.00016
                   2                   2                   2               65536             0.60000             3.22943             1.88584             3.55640               49069             0.74873                   1              adamGD                   1                  60             0.10000             0.00127             0.02086             0.00035
                   2                   2                   2               65536             0.60000             3.22494             1.54077             2.37397               48945             0.74684                   1              adamGD                   1                  61             0.10000             0.00069             0.04449             0.00019
                   2                   2                   2               65536             0.60000             3.22984             1.47209             2.16706               49328             0.75269                   1              adamGD                   1                  62             0.10000             0.00108             0.03482             0.00031
                   2                   2                   2               65536             0.60000             3.22045             1.65598             2.74228               49342             0.75290                   1              adamGD                   1                  63             0.10000             0.00056             0.02077             0.00016
                   2                   2                   2               65536             0.60000             3.23809             1.81389             3.29019               49616             0.75708                   1              adamGD                   1                  64             0.10000             0.00067             0.04742             0.00018
                   2                   2                   2               65536             0.60000             3.23251             1.74410             3.04189               49756             0.75922                   1              adamGD                   1                  65             0.10000             0.00059             0.03602             0.00017
                   2                   2                   2               65536             0.60000             3.23754             2.15028             4.62369               49613             0.75703                   1              adamGD                   1                  66             0.10000             0.00050             0.03457             0.00015
                   2                   2                   2               65536             0.60000             3.21515             1.36950             1.87553               49360             0.75317                   1              adamGD                   1                  67             0.10000             0.00118             0.03087             0.00037
                   2                   2                   2               65536             0.60000             3.23268             2.07847             4.32005               49029             0.74812                   1              adamGD                   1                  68             0.10000             0.00082             0.04568             0.00027
                   2                   2                   2               65536             0.60000             3.22851             3.15644             9.96312               49332             0.75275                   1              adamGD                   1                  69             0.10000             0.00021             0.04890             0.00002
                   2                   2                   2               65536             0.60000             3.22893             1.73370             3.00571               49493             0.75520                   1              adamGD                   1                  70             0.10000             0.00058             0.03737             0.00021
                   2                   2                   2               65536             0.60000             3.24292             1.89131             3.57707               49476             0.75494                   1              adamGD                   1                  71             0.10000             0.00032             0.04950             0.00012
