          Dimensions           Particles        Hidden-nodes         Metro-steps          StepLength              Energy          Energy_std          Energy_var       Accept_number        Accept_ratio        Imposampling       optimizerType         Interaction               Epoch        LearningRate      HiddenGradNorm     VisibleGradNorm      WeightGradNorm
                   2                   2                   2               65536             0.60000             3.28057             3.68465            13.57662               53771             0.82048                   1              adamGD                   1                   0             0.10000             0.00398             0.21116             0.00048
                   2                   2                   2               65536             0.60000             3.28222             3.02450             9.14760               50499             0.77055                   1              adamGD                   1                   1             0.10000             0.01913             0.25627             0.00631
                   2                   2                   2               65536             0.60000             3.24263             2.31966             5.38084               52386             0.79935                   1              adamGD                   1                   2             0.10000             0.00280             0.11798             0.00053
                   2                   2                   2               65536             0.60000             3.26145             2.38070             5.66772               53455             0.81566                   1              adamGD                   1                   3             0.10000             0.00286             0.13380             0.00029
                   2                   2                   2               65536             0.60000             3.24139             1.70396             2.90349               53554             0.81717                   1              adamGD                   1                   4             0.10000             0.00295             0.18205             0.00029
                   2                   2                   2               65536             0.60000             3.25492             1.89826             3.60340               53696             0.81934                   1              adamGD                   1                   5             0.10000             0.00118             0.14065             0.00018
                   2                   2                   2               65536             0.60000             3.23783             1.74317             3.03864               52862             0.80661                   1              adamGD                   1                   6             0.10000             0.00078             0.10840             0.00016
                   2                   2                   2               65536             0.60000             3.22325             1.69485             2.87253               52339             0.79863                   1              adamGD                   1                   7             0.10000             0.00183             0.09121             0.00049
                   2                   2                   2               65536             0.60000             3.23151             1.81345             3.28859               51346             0.78348                   1              adamGD                   1                   8             0.10000             0.00280             0.07542             0.00095
                   2                   2                   2               65536             0.60000             3.22858             2.11523             4.47421               49704             0.75842                   1              adamGD                   1                   9             0.10000             0.00084             0.04165             0.00037
                   2                   2                   2               65536             0.60000             3.24659             2.63841             6.96123               47975             0.73204                   1              adamGD                   1                  10             0.10000             0.00232             0.06773             0.00123
                   2                   2                   2               65536             0.60000             3.23297             1.57619             2.48437               48005             0.73250                   1              adamGD                   1                  11             0.10000             0.00512             0.08382             0.00270
                   2                   2                   2               65536             0.60000             3.21989             1.84552             3.40593               49416             0.75403                   1              adamGD                   1                  12             0.10000             0.00205             0.04612             0.00090
                   2                   2                   2               65536             0.60000             3.25413             2.37358             5.63389               50810             0.77530                   1              adamGD                   1                  13             0.10000             0.00388             0.04247             0.00128
                   2                   2                   2               65536             0.60000             3.23287             2.25164             5.06990               50298             0.76749                   1              adamGD                   1                  14             0.10000             0.00083             0.03701             0.00026
                   2                   2                   2               65536             0.60000             3.22254             2.04055             4.16385               49840             0.76050                   1              adamGD                   1                  15             0.10000             0.00089             0.05557             0.00027
                   2                   2                   2               65536             0.60000             3.22702             2.65383             7.04283               50279             0.76720                   1              adamGD                   1                  16             0.10000             0.00019             0.02662             0.00005
                   2                   2                   2               65536             0.60000             3.23222             1.85799             3.45213               50152             0.76526                   1              adamGD                   1                  17             0.10000             0.00173             0.05558             0.00038
                   2                   2                   2               65536             0.60000             3.22333             2.03253             4.13117               49534             0.75583                   1              adamGD                   1                  18             0.10000             0.00150             0.06018             0.00041
                   2                   2                   2               65536             0.60000             3.23059             2.21992             4.92806               49132             0.74969                   1              adamGD                   1                  19             0.10000             0.00088             0.03644             0.00034
                   2                   2                   2               65536             0.60000             3.23000             1.94802             3.79479               49032             0.74817                   1              adamGD                   1                  20             0.10000             0.00138             0.03996             0.00057
                   2                   2                   2               65536             0.60000             3.20162             1.47441             2.17389               49157             0.75008                   1              adamGD                   1                  21             0.10000             0.00410             0.05939             0.00236
                   2                   2                   2               65536             0.60000             3.20867             1.87070             3.49952               50937             0.77724                   1              adamGD                   1                  22             0.10000             0.00496             0.02884             0.00317
                   2                   2                   2               65536             0.60000             3.20574             1.73232             3.00095               51093             0.77962                   1              adamGD                   1                  23             0.10000             0.00386             0.01717             0.00274
                   2                   2                   2               65536             0.60000             3.19774             1.68492             2.83897               51117             0.77998                   1              adamGD                   1                  24             0.10000             0.00271             0.05100             0.00226
                   2                   2                   2               65536             0.60000             3.19403             1.71014             2.92459               51292             0.78265                   1              adamGD                   1                  25             0.10000             0.00063             0.02916             0.00053
                   2                   2                   2               65536             0.60000             3.16947             1.58987             2.52768               51386             0.78409                   1              adamGD                   1                  26             0.10000             0.00136             0.07996             0.00139
                   2                   2                   2               65536             0.60000             3.17694             1.68479             2.83850               51798             0.79037                   1              adamGD                   1                  27             0.10000             0.00539             0.02103             0.00597
                   2                   2                   2               65536             0.60000             3.16746             1.69719             2.88046               52159             0.79588                   1              adamGD                   1                  28             0.10000             0.00239             0.04784             0.00291
                   2                   2                   2               65536             0.60000             3.15556             1.68212             2.82954               52846             0.80637                   1              adamGD                   1                  29             0.10000             0.00112             0.02781             0.00141
                   2                   2                   2               65536             0.60000             3.14468             1.43851             2.06930               53346             0.81400                   1              adamGD                   1                  30             0.10000             0.00309             0.02203             0.00406
                   2                   2                   2               65536             0.60000             3.15917             2.40633             5.79044               53398             0.81479                   1              adamGD                   1                  31             0.10000             0.00074             0.02126             0.00104
                   2                   2                   2               65536             0.60000             3.15679             4.29293            18.42924               53066             0.80972                   1              adamGD                   1                  32             0.10000             0.00757             0.05172             0.01162
                   2                   2                   2               65536             0.60000             3.14258             1.58017             2.49692               53490             0.81619                   1              adamGD                   1                  33             0.10000             0.01502             0.07447             0.02184
                   2                   2                   2               65536             0.60000             3.15139             1.89527             3.59206               54040             0.82458                   1              adamGD                   1                  34             0.10000             0.00347             0.05460             0.00532
                   2                   2                   2               65536             0.60000             3.14686             1.69784             2.88265               53486             0.81613                   1              adamGD                   1                  35             0.10000             0.01265             0.05139             0.01993
                   2                   2                   2               65536             0.60000             3.16414             6.38189            40.72854               53593             0.81776                   1              adamGD                   1                  36             0.10000             0.00601             0.07605             0.00904
                   2                   2                   2               65536             0.60000             3.14357             1.64982             2.72191               54140             0.82611                   1              adamGD                   1                  37             0.10000             0.00892             0.05564             0.01330
                   2                   2                   2               65536             0.60000             3.13711             1.53976             2.37086               53779             0.82060                   1              adamGD                   1                  38             0.10000             0.00937             0.05204             0.01453
                   2                   2                   2               65536             0.60000             3.15275             1.87312             3.50859               54262             0.82797                   1              adamGD                   1                  39             0.10000             0.00446             0.05676             0.00679
                   2                   2                   2               65536             0.60000             3.13558             1.70697             2.91374               54054             0.82480                   1              adamGD                   1                  40             0.10000             0.00589             0.04151             0.00863
                   2                   2                   2               65536             0.60000             3.15803             1.98449             3.93819               54192             0.82690                   1              adamGD                   1                  41             0.10000             0.00189             0.02946             0.00278
                   2                   2                   2               65536             0.60000             3.16180             1.91539             3.66872               54167             0.82652                   1              adamGD                   1                  42             0.10000             0.00054             0.03797             0.00081
                   2                   2                   2               65536             0.60000             3.14943             1.58911             2.52528               54273             0.82814                   1              adamGD                   1                  43             0.10000             0.00676             0.03686             0.01014
                   2                   2                   2               65536             0.60000             3.14618             1.67159             2.79422               54654             0.83395                   1              adamGD                   1                  44             0.10000             0.00183             0.02487             0.00263
                   2                   2                   2               65536             0.60000             3.14241             1.51188             2.28579               54344             0.82922                   1              adamGD                   1                  45             0.10000             0.00466             0.04161             0.00660
                   2                   2                   2               65536             0.60000             3.15119             1.58923             2.52566               54675             0.83427                   1              adamGD                   1                  46             0.10000             0.00031             0.01391             0.00044
                   2                   2                   2               65536             0.60000             3.14871             1.77004             3.13305               54449             0.83083                   1              adamGD                   1                  47             0.10000             0.00476             0.04074             0.00698
                   2                   2                   2               65536             0.60000             3.15950             1.83102             3.35264               54893             0.83760                   1              adamGD                   1                  48             0.10000             0.00301             0.04365             0.00428
